,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,ZIP,ZIP5,nteeFinal
351091,150 E 69TH ST APT 2N,NEW YORK,,105000,510596166,129145,36061.0,150 E 69TH ST NEW YORK NY 10021-5722,US-CHINA CULTURAL INSTITUTE INC,A25,0.0,105196.0,NY,150 E 69TH ST,10021-5722,10021.0,A25
351368,111 NORFOLK ST,NEW YORK,,16631,132841149,38622,36061.0,111 NORFOLK ST NEW YORK NY 10002-3389,ASIAN AMERICAN ARTS CENTER INC,A23,875.0,32094.0,NY,111 NORFOLK ST,10002-3389,10002.0,A23
351400,164 W 83RD ST,NEW YORK,,6500,311679580,5912,36061.0,164 W 83RD ST NEW YORK NY 10024-5045,JARDIN GALLERIE LTD,A40,0.0,6500.0,NY,164 W 83RD ST,10024-5045,10024.0,A40
351994,C/O PASTORE 50 BROAD ST,GARDEN CITY,,0,900604525,77474,36061.0,C/O PASTORE 50 BROAD ST GARDEN CITY NY 10004-2380,CENTER FOR MUSIC-IN-EDUCATION INC,A6E,81438.0,81438.0,NY,C/O PASTORE 50 BROAD ST,10004-2380,10004.0,A6E
352085,3940 BROADWAY,NEW YORK,,175580,202403979,138863,36061.0,3940 BROADWAY NEW YORK NY 10032-1534,MALCOLM X DR BETTY SHABAZZ MEMORIAL EDUCATIONAL CENTER INC,A54,0.0,141694.0,NY,3940 BROADWAY,10032-1534,10032.0,A54
352221,145 WEST 46TH STREET NO 3RD FL,NEW YORK,,51905,133516839,130024,36061.0,145 WEST 46TH STREET NO NEW YORK NY 10036-8502,AMERICAN GLOBE THEATRE LTD,A65,75546.0,127451.0,NY,145 WEST 46TH STREET NO,10036-8502,10036.0,A65
352363,10 PARK AVE STE 12A,NEW YORK,,126092,134005473,159454,36061.0,10 PARK AVE NEW YORK NY 10016-4338,CUBAN ARTISTS FUND INC,A23,0.0,126092.0,NY,10 PARK AVE,10016-4338,10016.0,A23
352564,PO BOX 301,NEW YORK,,76353,651253907,67592,36061.0,,NEW YORK MULTI-ARTS CENTER CONSORTIUM INC,A20,16413.0,92792.0,NY,,10276-0301,10276.0,A20
352661,55 N MOORE ST,NEW YORK,,77203,133835811,100535,36061.0,55 N MOORE ST NEW YORK NY 10013-2349,RACING THOUGHTS INC,A62,51562.0,128842.0,NY,55 N MOORE ST,10013-2349,10013.0,A62
352937,2576 BROADWAY 446,NEW YORK,,148871,61278112,156706,36061.0,2576 BROADWAY NEW YORK NY 10025-0000,CONSCIENTIOUS MUSICAL REVUE,A68,7835.0,156706.0,NY,2576 BROADWAY,10025-0000,10025.0,A68
353117,130 BROADWAY FL 11,NEW YORK,,105122,134185513,78664,36061.0,130 BROADWAY NEW YORK NY 10013-0000,RENOVATION IN MUSIC EDUCATION,A6E,0.0,105323.0,NY,130 BROADWAY,10013-0000,10013.0,A6E
353241,85 KENMARE ST APT 22,NEW YORK,,71192,800596480,106031,36061.0,85 KENMARE ST NEW YORK NY 10012-4516,BOFFO INC,A40,0.0,71192.0,NY,85 KENMARE ST,10012-4516,10012.0,A40
353444,12-44B CLINTONVILLE ST ROOM NO 1FLR,WHITESTONE,,2450,275284733,347,36081.0,12-44B CLINTONVILLE ST WHITESTONE NY 11357-1849,ITALIAN AMERICANS FOR COMMUNITY AFFAIRS INC,A20,0.0,2450.0,NY,12-44B CLINTONVILLE ST,11357-1849,11357.0,A20
353560,7512 172ND ST,FRESH MEADOWS,,5550,450546197,2003,36081.0,7512 172ND ST FRESH MEADOWS NY 11366-1423,VIETNAM CULTURE DEVELOPMENT SOCIETY,A23,0.0,5551.0,NY,7512 172ND ST,11366-1423,11366.0,A23
353640,87 RICHARDSON ST,BROOKLYN,,36359,112713957,206013,36047.0,87 RICHARDSON ST BROOKLYN NY 11211-0000,IL PICCOLO TEATRO DELL OPERA INC,A6A,160730.0,197089.0,NY,87 RICHARDSON ST,11211-0000,11211.0,A6A
353767,260 W BROADWAY STE 5,NEW YORK,,80829,134114482,137141,36061.0,260 W BROADWAY NEW YORK NY 10013-2260,MUSIC AT THE ANTHOLOGY INC,A68,41552.0,129320.0,NY,260 W BROADWAY,10013-2260,10013.0,A68
353876,39-25 150 PLACE,NEW YORK,,2038,260893800,4908,36081.0,39-25 150 PLACE NEW YORK NY 11354-0000,KOREAN-AMERICAN PARENTS ASSOCIATIONOF GREATER NEW YORK INC,A23,0.0,2038.0,NY,39-25 150 PLACE,11354-0000,11354.0,A23
354006,600 MADISON AVE STE 14,NEW YORK,,70877,203999018,126555,36061.0,600 MADISON AVE NEW YORK NY 10022-0000,HPC INSTITUTE INCORPORATED,A68,0.0,71070.0,NY,600 MADISON AVE,10022-0000,10022.0,A68
354072,415 9TH ST APT 54,BROOKLYN,,139298,743072018,218873,36047.0,415 9TH ST BROOKLYN NY 11215-4150,DUSAN TYNEK DANCE THEATRE FOUNDATION INC,A62,58920.0,198269.0,NY,415 9TH ST,11215-4150,11215.0,A62
354209,310 GREENWICH STREET,NEW YORK,,28455,261848414,8173,36061.0,310 GREENWICH STREET NEW YORK NY 10013-2708,ON THE ROAD PRODUCTIONS INTERNATIONAL INC,A54,0.0,12715.0,NY,310 GREENWICH STREET,10013-2708,10013.0,A54
354285,375 RIVERSIDE DRIVE,NEW YORK,,56463,132898806,53959,36061.0,375 RIVERSIDE DRIVE NEW YORK NY 10025-2180,POMERIUM MUSICES INCORPORATED,A68,14100.0,71470.0,NY,375 RIVERSIDE DRIVE,10025-2180,10025.0,A68
354301,148 MADISON AVE FL 11,NEW YORK,,3600,581323324,4250,36061.0,148 MADISON AVE NEW YORK NY 10016-6700,CONSTITUENT ARTS LIMITED,A65,0.0,3600.0,NY,148 MADISON AVE,10016-6700,10016.0,A65
354325,26-80 30TH STREET,ASTORIA,,18126,112468882,112688,36081.0,26-80 30TH STREET ASTORIA NY 11102-2117,GREEK CULTURAL CENTER INC,A23,131956.0,154482.0,NY,26-80 30TH STREET,11102-2117,11102.0,A23
354331,8 EIGHTH AVENUE,BROOKLYN,,16304,133604474,6492,36047.0,8 EIGHTH AVENUE BROOKLYN NY 11217-3764,NEW YORK REVELS INC,A24,45.0,16349.0,NY,8 EIGHTH AVENUE,11217-3764,11217.0,A24
354491,10159 98TH ST,OZONE PARK,,0,113407763,0,36081.0,10159 98TH ST OZONE PARK NY 11416-2528,BALLET LOS PAMPAS INC ARGENTINE TANGO AND FOLKLORE,A63,0.0,0.0,NY,10159 98TH ST,11416-2528,11416.0,A63
354653,306 11TH ST,BROOKLYN,,4436,270207636,17064,36047.0,306 11TH ST BROOKLYN NY 11215-3911,MAGIS THEATRE COMPANY INC,A65,10000.0,14436.0,NY,306 11TH ST,11215-3911,11215.0,A65
354658,PO BOX 606,NEW YORK,,89281,203869806,111903,36061.0,,HEART GALLERY NYC INC,A51,15619.0,104900.0,NY,,10028-0006,10028.0,A51
354786,134 BROADWAY 30,BROOKLYN,,78575,113602492,83204,36047.0,134 BROADWAY BROOKLYN NY 11249-6031,CENTRAL JEWISH COUNCIL INC,A23,0.0,89375.0,NY,134 BROADWAY,11249-6031,11249.0,A23
354997,2440 BROADWAY,NEW YORK,,48872,133215205,43248,36061.0,2440 BROADWAY NEW YORK NY 10024-1158,AMERICAN JEWISH HERITAGE ORGANIZATION INC,A23,0.0,48882.0,NY,2440 BROADWAY,10024-1158,10024.0,A23
355114,PO BOX 1293,NEW YORK,,7292,133477887,45225,36061.0,,EMPIRE QUILTERS INC,A40,28333.0,35804.0,NY,,10113-1293,10113.0,A40
355117,220 W 93RD ST APT 12C,NEW YORK,,10569,202588174,11842,36061.0,220 W 93RD ST NEW YORK NY 10025-7344,GOTHAM STAGE COMPANY INC,A65,3004.0,13573.0,NY,220 W 93RD ST,10025-7344,10025.0,A65
355429,PO BOX 20693,NEW YORK,,83616,133714232,78958,36061.0,,A GATHERING OF THE TRIBES INC,A20,4039.0,89960.0,NY,,10009-8973,10009.0,A20
355465,5 E 67TH ST APT 2A,NEW YORK,,120000,133662555,59700,36061.0,5 E 67TH ST NEW YORK NY 10065-0000,THE METROPOLITAN REPERTORY BALLET INC,A63,0.0,97000.0,NY,5 E 67TH ST,10065-0000,10065.0,A63
355999,PO BOX 328,NEW YORK,,10000,133852546,600,36061.0,,JUGGERNAUT THEATRE COMPANY LTD,A65,0.0,10000.0,NY,,10113-0328,10113.0,A65
356123,1125 30TH AVE,LONG IS CITY,,0,521424725,0,36081.0,1125 30TH AVE LONG IS CITY NY 11102-4020,INTL FEDERATION FOR THE PROTECTION OF RIGHTS OF ETHNIC ETAL MINORITYS,A23,0.0,0.0,NY,1125 30TH AVE,11102-4020,11102.0,A23
356632,7-13 WASHINGTON SQUARE N STE 47B,NEW YORK,,15000,61394608,24139,36061.0,7-13 WASHINGTON SQUARE N NEW YORK NY 10003-6627,AHNCA INC,A54,15969.0,40309.0,NY,7-13 WASHINGTON SQUARE N,10003-6627,10003.0,A54
356887,15 MAIDEN LN STE 705,NEW YORK,,0,112639471,36357,36061.0,15 MAIDEN LN NEW YORK NY 10038-0000,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,A6B,20471.0,27514.0,NY,15 MAIDEN LN,10038-0000,10038.0,A6B
357026,100 CHURCH ST RM 1608,NEW YORK,,35243,133771393,28447,36061.0,100 CHURCH ST NEW YORK NY 10007-2615,INTERNATIONAL EMIGRE ASSOCIATION OF ARTS & SCIENCES INC,A03,750.0,35993.0,NY,100 CHURCH ST,10007-2615,10007.0,A03
357190,410 CENTRAL PARK W,NEW YORK,,4250,113636431,3339,36061.0,410 CENTRAL PARK W NEW YORK NY 10025-4819,PERSONAL SPACE THEATRICS INC,A20,1665.0,8110.0,NY,410 CENTRAL PARK W,10025-4819,10025.0,A20
357316,56 BOGART ST,BROOKLYN,,162393,133964559,117881,36047.0,56 BOGART ST BROOKLYN NY 11206-3817,NURTUREART NON PROFIT INC,A40,5325.0,168634.0,NY,56 BOGART ST,11206-3817,11206.0,A40
357804,195 WILLOUGHBY AVE APT 402,BROOKLYN,,19197,810632490,45094,36047.0,195 WILLOUGHBY AVE BROOKLYN NY 11205-3831,13 PLAYWRIGHTS,A65,22038.0,41809.0,NY,195 WILLOUGHBY AVE,11205-3831,11205.0,A65
357974,700 LENOX AVE APT 12G,NEW YORK,,12929,133036940,85515,36061.0,700 LENOX AVE NEW YORK NY 10039-4512,RUTH WILLIAMS DANCE FOUNDATION INC,A62,91040.0,106994.0,NY,700 LENOX AVE,10039-4512,10039.0,A62
358407,PO BOX 2028,NEW YORK,,5211,521919419,22028,36061.0,,NATIONAL COUNCIL OF NIGERIAN MUSLIMS IN THE USA,A23,4800.0,10011.0,NY,,10163-2028,10163.0,A23
358432,200 W 70TH ST APT 6C,NEW YORK,,19200,133096065,74163,36061.0,200 W 70TH ST NEW YORK NY 10023-4324,MAGIC CIRCLE OPERA REPRETORY ENSEMBLE INC,A6A,50860.0,73060.0,NY,200 W 70TH ST,10023-4324,10023.0,A6A
358549,213 E 82ND ST,NEW YORK,,12130,136168255,56445,36061.0,213 E 82ND ST NEW YORK NY 10028-2701,AMERICAN FOUNDATION FOR HUNGARIAN LITERATURE AND EDUCATION LTD,A23,45207.0,57666.0,NY,213 E 82ND ST,10028-2701,10028.0,A23
358727,920 5TH AVE APT 15AB,NEW YORK,,115,262955798,4563,36061.0,920 5TH AVE NEW YORK NY 10021-4162,AFFINITY COLLABORATIVE THEATER INC,A65,0.0,115.0,NY,920 5TH AVE,10021-4162,10021.0,A65
358742,67 E 4TH ST,NEW YORK,,500,237185852,10947,36061.0,67 E 4TH ST NEW YORK NY 10003-8925,MINORITY PHOTOGRAPHERS INC,A40,0.0,500.0,NY,67 E 4TH ST,10003-8925,10003.0,A40
359085,102-00 SHORE FRONT PKWY 10TH FL,ROCKAWAY PARK,,25941,237114954,64903,36081.0,102-00 SHORE FRONT PKWY ROCKAWAY PARK NY 11694-2787,DANCE VECTORS INC,A62,23949.0,49890.0,NY,102-00 SHORE FRONT PKWY,11694-2787,11694.0,A62
360030,246 W 38TH STREET,NEW YORK,,163457,133085289,163850,36061.0,246 W 38TH STREET NEW YORK NY 10018-5805,UNIQUE PROJECT INC,A60,0.0,164328.0,NY,246 W 38TH STREET,10018-5805,10018.0,A60
360258,1161 E 224TH ST,BRONX,,0,134158958,1401,36005.0,1161 E 224TH ST BRONX NY 10466-0000,GRITTY CHERRIES INC,A65,0.0,1.0,NY,1161 E 224TH ST,10466-0000,10466.0,A65
360553,802 W 19OTH ST STE 18,NEW YORK,,24920,131550544,120308,36061.0,802 W 19OTH ST NEW YORK NY 10040-0000,AMERICAN COMPOSERS ALLIANCE,A68,24700.0,110072.0,NY,802 W 19OTH ST,10040-0000,10040.0,A68
360617,170 5TH AVE FL 8H,NEW YORK,,9928,223050353,39491,36061.0,170 5TH AVE NEW YORK NY 10010-0000,ART CENTER CHAMBER MUSIC CONCERTS,A68,30051.0,40629.0,NY,170 5TH AVE,10010-0000,10010.0,A68
361137,529 W 121ST ST,NEW YORK,,115376,132975453,192237,36061.0,529 W 121ST ST NEW YORK NY 10027-5904,MUSIC BEFORE 1800 INC,A68,72283.0,190293.0,NY,529 W 121ST ST,10027-5904,10027.0,A68
361332,30 EAST 40TH STREET,NEW YORK,,6593,776269651,7354,36061.0,30 EAST 40TH STREET NEW YORK NY 10016-1201,THE ART OF PEACE CHARITABLE TR,A12,0.0,6593.0,NY,30 EAST 40TH STREET,10016-1201,10016.0,A12
361349,48 WEST 21ST ST,NEW YORK,,0,133512706,112592,36061.0,48 WEST 21ST ST NEW YORK NY 10010-6994,GOTHAM CITY IMPROV INC,A65,104952.0,104952.0,NY,48 WEST 21ST ST,10010-6994,10010.0,A65
361513,515 HUGUENOT AVE,STATEN ISLAND,,26446,200487195,29951,36085.0,515 HUGUENOT AVE STATEN ISLAND NY 10312-2658,JEWISH ARCHITECTURAL HERITAGE FOUNDATION INC,A23,0.0,26448.0,NY,515 HUGUENOT AVE,10312-2658,10312.0,A23
361757,650 AMSTERDAM AVE APT 4A,NEW YORK,,0,133536309,8284,36061.0,650 AMSTERDAM AVE NEW YORK NY 10025-7457,BLANCO PERFORMING ARTS FOUNDATION INC,A65,3820.0,3820.0,NY,650 AMSTERDAM AVE,10025-7457,10025.0,A65
362226,275 SEVENTH AVENUE,NEW YORK,,7633,134156243,48264,36061.0,275 SEVENTH AVENUE NEW YORK NY 10001-6708,NEW YORK CITY LABOR CHORUS INC,A6B,58319.0,66879.0,NY,275 SEVENTH AVENUE,10001-6708,10001.0,A6B
362338,130 WEST 57TH STREET,NEW YORK,,0,110054122,4916,36061.0,130 WEST 57TH STREET NEW YORK NY 10019-3303,THE VILNA PROJECT INC,A23,0.0,3334.0,NY,130 WEST 57TH STREET,10019-3303,10019.0,A23
362388,36 E 74TH ST,NEW YORK,,19350,133699906,75919,36061.0,36 E 74TH ST NEW YORK NY 10021-2735,SHANDALEE MUSIC FESTIVAL,A68,23390.0,71330.0,NY,36 E 74TH ST,10021-2735,10021.0,A68
362416,12 BROAD ST,STATEN ISLAND,,0,571229930,60251,36085.0,12 BROAD ST STATEN ISLAND NY 10304-2609,NYC ARTS CYPHER INC,A25,40030.0,46990.0,NY,12 BROAD ST,10304-2609,10304.0,A25
362710,736 BROADWAY,NEW YORK,,0,132677007,0,36061.0,736 BROADWAY NEW YORK NY 10003-9519,MARY ANTHONY DANCE THEATRE FOUNDATION INC,A62,0.0,0.0,NY,736 BROADWAY,10003-9519,10003.0,A62
362721,62 WASHINGTON AVE,BROOKLYN,,18721,223022634,35448,36047.0,62 WASHINGTON AVE BROOKLYN NY 11205-1202,COLLABORATIVE URBAN SCULPTURE,A51,0.0,18725.0,NY,62 WASHINGTON AVE,11205-1202,11205.0,A51
362950,150 E 57TH ST APT 19C,NEW YORK,,540,134065787,23998,36061.0,150 E 57TH ST NEW YORK NY 10022-2797,ARTS-IN-CONTEXT EDUCATION FOUNDATION,A25,0.0,540.0,NY,150 E 57TH ST,10022-2797,10022.0,A25
363133,ONE PENN PLAZA,NEW YORK,,64421,134252012,63781,36061.0,ONE PENN PLAZA NEW YORK NY 10119-0002,DIVERSE CITY THEATER COMPANY INC,A65,0.0,64421.0,NY,ONE PENN PLAZA,10119-0002,10119.0,A65
363666,37-18 NORTHERN BLVD,LONG ISLAND CITY,,128431,263509934,163061,36081.0,37-18 NORTHERN BLVD LONG ISLAND CITY NY 11101-0000,TALEA ENSEMBLE INCORPORATED,A6C,58951.0,187382.0,NY,37-18 NORTHERN BLVD,11101-0000,11101.0,A6C
363952,39 VANDERBILT AVE APT 2,BROOKLYN,,22126,113350738,37026,36047.0,39 VANDERBILT AVE BROOKLYN NY 11205-1125,FAUX REAL THEATRE COMPANY INC,A65,2429.0,24570.0,NY,39 VANDERBILT AVE,11205-1125,11205.0,A65
364262,235 W 108TH STREET,NEW YORK,,73425,743203798,118884,36061.0,235 W 108TH STREET NEW YORK NY 10025-2900,SYMPHO INC,A68,44487.0,117912.0,NY,235 W 108TH STREET,10025-2900,10025.0,A68
364295,20 CLINTON STREET,NEW YORK,,100,133157292,4499,36061.0,20 CLINTON STREET NEW YORK NY 10002-1755,CIRCLE ARTS INC,A20,3724.0,3826.0,NY,20 CLINTON STREET,10002-1755,10002.0,A20
364325,790 AMSTERDAM AVE APT 4B,NEW YORK,,78681,270139171,110772,36061.0,790 AMSTERDAM AVE NEW YORK NY 10025-5710,TAKE DANCE COMPANY INC,A62,28156.0,110107.0,NY,790 AMSTERDAM AVE,10025-5710,10025.0,A62
364448,C/O OLD FIRST REFORMED CHURCH 729 C,BROOKLYN,,8818,510670983,23195,36047.0,C/O OLD FIRST REFORMED CHURCH 729 C BROOKLYN NY 11215-0000,CHOCOLATE CHIP CHAMBER MUSIC,A6C,12317.0,21140.0,NY,C/O OLD FIRST REFORMED CHURCH 729 C,11215-0000,11215.0,A6C
364450,8267 AUSTIN ST APT 411,KEW GARDENS,,1076,133133932,49628,36081.0,8267 AUSTIN ST KEW GARDENS NY 11415-1405,ROYAL SCOTTISH COUNTRY DANCE SOCIETY NEW YORK BRANCH INC,A62,52699.0,53802.0,NY,8267 AUSTIN ST,11415-1405,11415.0,A62
364457,PO BOX 838,NEW YORK,,99908,262556569,110771,36061.0,,KNICKERBOCKER CHAMBER ORCHESTRA,A69,0.0,99908.0,NY,,10272-0838,10272.0,A69
364545,600 W 218TH STREET,NEW YORK,,3003,134126544,27066,36061.0,600 W 218TH STREET NEW YORK NY 10034-1000,OPERA COMPANY OF BROOKLYN ASSOCIATION,A6A,19878.0,24058.0,NY,600 W 218TH STREET,10034-1000,10034.0,A6A
364587,7 PETER COOPER ROAD,NEW YORK,,14610,132867785,64586,36061.0,7 PETER COOPER ROAD NEW YORK NY 10010-6601,HIGHLIGHTS IN JAZZ,A68,49963.0,64573.0,NY,7 PETER COOPER ROAD,10010-6601,10010.0,A68
364717,673 UNION ST APT 3R,BROOKLYN,,927,453080548,8457,36047.0,673 UNION ST BROOKLYN NY 11215-1111,BROOKLYN YOUTH COMPANY INC,A25,7300.0,8327.0,NY,673 UNION ST,11215-1111,11215.0,A25
365924,PO BOX 4195,NEW YORK,,2000,263281514,7833,36061.0,,NATIONAL ASSOCIATION OF AFRICAN AMERICANS IN HUMAN RESOURCES,A23,4538.0,6689.0,NY,,10163-4195,10163.0,A23
366405,226 N 5TH ST APT 5,BROOKLYN,,92326,43688365,126629,36047.0,226 N 5TH ST BROOKLYN NY 11211-3698,ARTWORKS FOR YOUTH INC,A25,0.0,98328.0,NY,226 N 5TH ST,11211-3698,11211.0,A25
366451,PO BOX 3295,NEW YORK,,454,320109591,3487,36061.0,,NIGERIAN SOCIAL WORKERS ASSOCIATION USA INC,A23,0.0,6159.0,NY,,10008-3295,10008.0,A23
366666,74 WEST 68TH STREET,NEW YORK,50060.0,2800,20501122,100917,36061.0,74 WEST 68TH STREET NEW YORK NY 10023-6012,WATERVILLE VALLEY MUSIC CENTER,A68,73917.0,76734.0,NY,74 WEST 68TH STREET,10023-6012,10023.0,A68
366998,13815 FRANKLIN AVE APT 616,FLUSHING,0.0,3452,113315470,21069,36081.0,13815 FRANKLIN AVE FLUSHING NY 11355-3306,MIMI CHOW ART CENTER INC,A60,30825.0,34277.0,NY,13815 FRANKLIN AVE,11355-3306,11355.0,A60
367050,PO BOX 1537,NEW YORK,0.0,19403,131632509,238879,36061.0,,BIBLIOGRAPHICAL SOCIETY OF AMERICA,A03,82085.0,89314.0,NY,,10021-0043,10021.0,A03
367063,2 VAN SINDEREN AVE,BROOKLYN,109678.0,0,133071673,454443,36047.0,2 VAN SINDEREN AVE BROOKLYN NY 11207-2302,FEDERATION OF PUERTO RICAN COMMUNITIES INC COMBINED,A23,0.0,495830.0,NY,2 VAN SINDEREN AVE,11207-2302,11207.0,A23
367068,22123 HARTLAND AVE,QUEENS VLG,0.0,13383,133170953,57955,36081.0,22123 HARTLAND AVE QUEENS VLG NY 11427-1229,INTERNATIONAL COMMITTEE FOR THE DANCE LIBRARY OF ISRAEL INC,A62,3935.0,25487.0,NY,22123 HARTLAND AVE,11427-1229,11427.0,A62
367080,154 CHRISTOPHER STREET,NEW YORK,0.0,8606,133367694,84302,36061.0,154 CHRISTOPHER STREET NEW YORK NY 10014-2840,WINGS THEATRE COMPANY INC,A65,108508.0,117136.0,NY,154 CHRISTOPHER STREET,10014-2840,10014.0,A65
367095,380 RECTOR PL APT 21E,NEW YORK,0.0,347022,133686047,343487,36061.0,380 RECTOR PL NEW YORK NY 10280-1449,MACEDONIAN ARTS COUNCIL INC,A23,0.0,347022.0,NY,380 RECTOR PL,10280-1449,10280.0,A23
367109,119 E 102ND ST APT 5B,NEW YORK,0.0,1575,133948379,52448,36061.0,119 E 102ND ST NEW YORK NY 10029-5739,KEEP RISING TO THE TOP,A62,42336.0,43911.0,NY,119 E 102ND ST,10029-5739,10029.0,A62
367124,246 E 58TH ST,NEW YORK,0.0,26077,134177051,24044,36061.0,246 E 58TH ST NEW YORK NY 10022-2011,PAUL RUDOLPH FOUNDATION INC,A50,0.0,26077.0,NY,246 E 58TH ST,10022-2011,10022.0,A50
367432,43 MARKET ST,NEW YORK,0.0,25103,201781329,25430,36061.0,43 MARKET ST NEW YORK NY 10002-7203,US FUZHOU LANG QU HAI YU UNITED ASSOCIATION INC,A23,0.0,25103.0,NY,43 MARKET ST,10002-7203,10002.0,A23
367692,244 FIFTH AVENUE,NEW YORK,0.0,45973,204557510,79939,36061.0,244 FIFTH AVENUE NEW YORK NY 10001-7604,LIONHEART CHILDRENS FOUNDATION,A20,0.0,45973.0,NY,244 FIFTH AVENUE,10001-7604,10001.0,A20
367729,611 W 171ST ST APT 34B,NEW YORK,0.0,24680,205017858,28696,36061.0,611 W 171ST ST NEW YORK NY 10032-1910,EXAMINED MAN THEATRE INC,A65,4061.0,28741.0,NY,611 W 171ST ST,10032-1910,10032.0,A65
368066,PO BOX 246 - RADIO CITY STATION,NEW YORK,0.0,48718,223540675,37883,36061.0,,THEATRE WORLD AWARDS INC,A65,0.0,48718.0,NY,,10019-0000,10019.0,A65
368443,74 TRINITY PL RM 1500,NEW YORK,0.0,170700,260405622,173743,36061.0,74 TRINITY PL NEW YORK NY 10006-2119,OUT OF THE BOX FOUNDATION FOR THE ARTS INC,A12,0.0,170700.0,NY,74 TRINITY PL,10006-2119,10006.0,A12
368647,245 EIGHTH AVENUE 256,NEW YORK,0.0,45887,262559585,45693,36061.0,245 EIGHTH AVENUE NEW YORK NY 10003-0000,CHILDREN ART FOUNDATION LIMITED,A12,0.0,46035.0,NY,245 EIGHTH AVENUE,10003-0000,10003.0,A12
368992,,Brooklyn,0.0,83434,271298929,90642,36047.0,,AFRO PERUVIAN FOUNDATION FOR THE ARTS INC,A12,12415.0,95899.0,NY,,11235-0000,11235.0,A12
369179,525 W 22ND ST,NEW YORK,113910.0,499835,300368534,478275,36061.0,525 W 22ND ST NEW YORK NY 10011-1100,COMPANYXIV DANCE INC,A62,46071.0,545906.0,NY,525 W 22ND ST,10011-1100,10011.0,A62
369353,1 WEST 67TH STREET APT 6W,NEW YORK,0.0,89161,320015384,145031,36061.0,1 WEST 67TH STREET NEW YORK NY 10023-6200,CONCERTANTE TOURING INC,A68,35903.0,125064.0,NY,1 WEST 67TH STREET,10023-6200,10023.0,A68
369663,520 8TH AVE RM 330,NEW YORK,236759.0,1081716,352242172,1750187,36061.0,520 8TH AVE NEW YORK NY 10018-8660,MEXICAN AMERICAN SYMPHONY ORCHESTRA INC,A69,648821.0,1802177.0,NY,520 8TH AVE,10018-8660,10018.0,A69
371824,160 W END AVE APT 16U,NEW YORK,0.0,53863,731697723,155487,36061.0,160 W END AVE NEW YORK NY 10023-5610,WAKKA WAKKA PRODUCTIONS,A65,97841.0,151713.0,NY,160 W END AVE,10023-5610,10023.0,A65
373158,810 SEVENTH AVE STE 1002,NEW YORK,0.0,74500,262797405,173046,36061.0,810 SEVENTH AVE NEW YORK NY 10019-5884,BRENTANO STRING QUARTET LTD,A6C,98213.0,172713.0,NY,810 SEVENTH AVE,10019-5884,10019.0,A6C
373223,321 EAST 69TH STREET,NEW YORK,0.0,0,412198693,71308,36061.0,321 EAST 69TH STREET NEW YORK NY 10021-5545,CHOPIN SOCIETY OF NEW YORK INC,A68,72388.0,72388.0,NY,321 EAST 69TH STREET,10021-5545,10021.0,A68
1268,410 PARK AVE STE 1710,NEW YORK,0.0,398001,30420728,467196,36061.0,410 PARK AVE NEW YORK NY 10022-9433,COURAGEOUS FOUNDATION,A50,,431592.0,NY,410 PARK AVE,10022-9433,10022.0,
1364,417 LAFAYETTE ST FL 4,NEW YORK,0.0,38802,30562344,36208,36061.0,417 LAFAYETTE ST NEW YORK NY 10003-7010,SYLVIA WALD AND PO KIM ART GALLERY,A51,,38803.0,NY,417 LAFAYETTE ST,10003-7010,10003.0,
2771,375 RIVERSIDE DR APT 13B,NEW YORK,0.0,0,43649708,1276,36061.0,375 RIVERSIDE DR NEW YORK NY 10025-2149,PISANO CHASE CATALOGUE RAISONNE PROJECT INC,A51,,131.0,NY,375 RIVERSIDE DR,10025-2149,10025.0,
2875,666 FIFTH AVE 28 FL,NEW YORK,0.0,0,43789287,900,36061.0,666 FIFTH AVE NEW YORK NY 10103-0001,STAEDEL FRIENDS INC,A20,,18.0,NY,666 FIFTH AVE,10103-0001,10103.0,
3437,475 PARK AVE S 31ST F,NEW YORK,0.0,0,46124122,40208,36061.0,475 PARK AVE S NEW YORK NY 10016-0000,NATHANIEL SALTONSTALL ARTS FUND,A12,,33126.0,NY,475 PARK AVE S,10016-0000,10016.0,
3447,254 W 31ST ST FL 15,NEW YORK,0.0,0,46128361,134248,36061.0,254 W 31ST ST NEW YORK NY 10001-2813,KOUSSEVITZKY MUSIC FOUNDATION INC,A68,,43721.0,NY,254 W 31ST ST,10001-2813,10001.0,
5286,120 CLAREMONT AVE,NEW YORK,2500.0,10825,61633557,29374,36061.0,120 CLAREMONT AVE NEW YORK NY 10027-4689,DOUGLAS MOORE FUND FOR AMERICAN OPERA INC,A6A,,10917.0,NY,120 CLAREMONT AVE,10027-4689,10027.0,
5319,622 THIRD AVENUE 33RD FLOOR,NEW YORK,0.0,0,61655858,0,36061.0,622 THIRD AVENUE NEW YORK NY 10017-6707,MOROCCO PALACE OF ARTS FOUNDATION,A51,,1.0,NY,622 THIRD AVENUE,10017-6707,10017.0,
5355,165 WEST 66TH STREET,NEW YORK,0.0,0,61683335,2850,36061.0,165 WEST 66TH STREET NEW YORK NY 10023-6508,MADE TO MOVE INC,A60,,1.0,NY,165 WEST 66TH STREET,10023-6508,10023.0,
