,Unnamed: 0,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,ZIP,ZIP5,nteeFinal,SUBDISCIPLINE
1090,208321,107 SUFFOLK STREET,NEW YORK,16321.0,4730,133334130,130310,36061.0,107 SUFFOLK STREET NEW YORK NY 10002-3300,LATIN AMERICAN THEATER EXPERIMENT ASSOCIATES INC,A65,67733.0,127952,NY,107 SUFFOLK STREET,10002-3300,10002.0,A65,Theater
1091,208564,557 BROADWAY 2ND FLOOR,NEW YORK,1043421.0,2673057,133780998,3167027,36061.0,557 BROADWAY NEW YORK NY 10012-3962,ALLIANCE FOR YOUNG ARTISTS & WRITERS INC,A25,466577.0,3151413,NY,557 BROADWAY,10012-3962,10012.0,A25,Arts Education
1092,208625,365 FIFTH AVE RILM ABSTRACTS,NEW YORK,1471423.0,0,522274965,1818265,36061.0,365 FIFTH AVE RILM ABSTRACTS NEW YORK NY 10016-4309,REPERTOIRE INTERNATIONAL DE LITTERATURE MUSICALE INC,A68,2339187.0,2339319,NY,365 FIFTH AVE RILM ABSTRACTS,10016-4309,10016.0,A68,Music
1093,208814,225 W 34TH ST STE 1513,NEW YORK,135250.0,287330,521724997,318807,36061.0,225 W 34TH ST NEW YORK NY 10122-1511,PIATIGORSKY FOUNDATION,A68,49060.0,338834,NY,225 W 34TH ST,10122-1511,10122.0,A68,Music
1094,208834,250 W 57TH ST,NEW YORK,1105588.0,1554079,131951681,2885527,36061.0,250 W 57TH ST NEW YORK NY 10107-0001,YOUNG CONCERT ARTISTS INC,A68,777636.0,3109855,NY,250 W 57TH ST,10107-0001,10107.0,A68,Music
1095,209154,333 E 47TH ST,NEW YORK,4394302.0,9091278,131675082,13593316,36061.0,333 E 47TH ST NEW YORK NY 10017-2313,JAPAN SOCIETY INC,A23,955259.0,20463218,NY,333 E 47TH ST,10017-2313,10017.0,A23,Cultural & Ethnic Awareness
1096,209876,549 49TH AVE,LONG IS CITY,223976.0,326131,134038993,643717,36081.0,549 49TH AVE LONG IS CITY NY 11101-5610,THEATER ET AL,A65,58976.0,401333,NY,549 49TH AVE,11101-5610,11101.0,A65,Theater
1097,210384,107-14 QUEENS BLVD STE 19,FOREST HILLS,14576.0,0,510594612,80715,36081.0,107-14 QUEENS BLVD FOREST HILLS NY 11375-4249,NEIGHBORHOOD MUSIC & ARTS CORP INC,A68,77622.0,77622,NY,107-14 QUEENS BLVD,11375-4249,11375.0,A68,Music
1098,210488,199 CHAMBERS ST RM S110C,NEW YORK,352592.0,62718,133224400,821783,36061.0,199 CHAMBERS ST NEW YORK NY 10007-1044,BOROUGH OF MANHATTAN COMMUNITY COLLEGE PERFORMING ARTS CENTER INC,A61,807728.0,872940,NY,199 CHAMBERS ST,10007-1044,10007.0,A61,Performing Arts Centers
1099,210668,225 ADELPHI ST,BROOKLYN,0.0,60055,460522478,76230,36047.0,225 ADELPHI ST BROOKLYN NY 11205-4008,ARTS & LETTERS PARENTS ASSOCIATION,A03,14611.0,123920,NY,225 ADELPHI ST,11205-4008,11205.0,A03,Professional Societies & Associations
1100,210802,193 CROSS ST,BRONX,0.0,0,134159687,329079,36005.0,193 CROSS ST BRONX NY 10464-1225,AJKUN BALLET THEATRE INC,A63,332796.0,332796,NY,193 CROSS ST,10464-1225,10464.0,A63,Ballet
1101,211155,107 SUFFOLK STREET,NEW YORK,259874.0,231143,133735337,722451,36061.0,107 SUFFOLK STREET NEW YORK NY 10002-3300,CLEMENTE SOTO VELEZ CULTURAL & EDUCATION CENTER INC,A60,635209.0,870365,NY,107 SUFFOLK STREET,10002-3300,10002.0,A60,Performing Arts
1102,211826,3RD FLOOR,BROOKLYN,238967.0,534430,134192400,1066059,36047.0,,INTERNATIONAL CONTEMPORARY ENSEMBLE FOUNDATION INC,A6C,461354.0,1018358,NY,,11232-0000,11232.0,A6C,Bands & Ensembles
1103,211885,PO BOX 7641,NEW YORK,0.0,3898,237123248,6168,36061.0,,PERIWINKLE PRODUCTIONS INC,A65,14.0,3244,NY,,10150-7641,10150.0,A65,Theater
1104,212036,1310 48TH STREET,BROOKLYN,35215.0,149089,522334845,167830,36047.0,1310 48TH STREET BROOKLYN NY 11219-3153,JEWISH HERITAGE FOUNDATION INTERNATIONAL INC,A23,0.0,149391,NY,1310 48TH STREET,11219-3153,11219.0,A23,Cultural & Ethnic Awareness
1105,212055,50 BROAD ST STE 1615,NEW YORK,156070.0,0,461946122,348016,36061.0,50 BROAD ST NEW YORK NY 10004-2367,ESKOLTA SCHOOL RESEARCH AND DESIGN INC,A25,402162.0,402162,NY,50 BROAD ST,10004-2367,10004.0,A25,Arts Education
1106,212559,22 E 35TH ST,NEW YORK,0.0,87598,204627541,57518,36061.0,22 E 35TH ST NEW YORK NY 10016-3806,NEW YORK PHILATELIC EXHIBITION INC,A50,4250.0,92485,NY,22 E 35TH ST,10016-3806,10016.0,A50,Museums
1107,212563,1680 LEXINGTON AVE,NEW YORK,73564.0,117595,133353110,202106,36061.0,1680 LEXINGTON AVE NEW YORK NY 10029-4603,LOS PLENEROS DE LA 21,A68,94387.0,216028,NY,1680 LEXINGTON AVE,10029-4603,10029.0,A68,Music
1108,212942,4TH FLOOR,NEW YORK,24955.0,390609,462634158,321556,36061.0,,CENTER FOR ITALIAN MODERN ART LLC,A23,0.0,390609,NY,,10013-0000,10013.0,A23,Cultural & Ethnic Awareness
1109,213187,338 EAST 106TH STREET,NEW YORK,10676.0,53027,132615433,130594,36061.0,338 EAST 106TH STREET NEW YORK NY 10029-4833,MANNA HOUSE WORKSHOPS INC,A6E,48881.0,108972,NY,338 EAST 106TH STREET,10029-4833,10029.0,A6E,Performing Arts Schools
1110,213243,154 CHRISTOPHER ST,NEW YORK,1831579.0,3775692,133059081,4109610,36061.0,154 CHRISTOPHER ST NEW YORK NY 10014-2840,THEATRE FOR A NEW AUDIENCE INC,A65,847930.0,4696339,NY,154 CHRISTOPHER ST,10014-2840,10014.0,A65,Theater
1111,213693,204 E 11 ST STE 223,NEW YORK,0.0,0,133799191,215165,36061.0,204 E 11 ST NEW YORK NY 10003-7301,ABSOLUTE ENSEMBLE LTD,A6C,241320.0,241525,NY,204 E 11 ST,10003-7301,10003.0,A6C,Bands & Ensembles
1112,213816,FULTON FERRY LANDING,BROOKLYN,329903.0,591714,112451587,753895,36047.0,FULTON FERRY LANDING BROOKLYN NY 11201-0000,BARGEMUSIC LTD C O STANLEY T STAIRS,A68,291650.0,885185,NY,FULTON FERRY LANDING,11201-0000,11201.0,A68,Music
1113,213920,880 THIRD AVE STE 16TH FLR,NEW YORK,0.0,0,134165507,0,36061.0,880 THIRD AVE STE NEW YORK NY 10022-4730,EDGE THEATER COMPANY INC,A65,0.0,0,NY,880 THIRD AVE STE,10022-4730,10022.0,A65,Theater
1114,214576,280 BROADWAY 2ND FLOOR,NEW YORK,165490.0,78361,133314294,423325,36061.0,280 BROADWAY NEW YORK NY 10007-1868,DANCE NEW AMSTERDAM INC,A62,336882.0,418588,NY,280 BROADWAY,10007-1868,10007.0,A62,Dance
1115,214687,399 PARK AVE,NYC,0.0,829094,205864522,841778,36061.0,399 PARK AVE NYC NY 10022-4614,JAPAN DAY INC,A23,0.0,829094,NY,399 PARK AVE,10022-4614,10022.0,A23,Cultural & Ethnic Awareness
1116,215082,520 8TH AVE LBBY 3,NEW YORK,476329.0,736508,133730731,1166102,36061.0,520 8TH AVE LBBY NEW YORK NY 10018-6876,SARATOGA INTERNATIONAL THEATER INSTITUTE INC,A65,806274.0,1544582,NY,520 8TH AVE LBBY,10018-6876,10018.0,A65,Theater
1117,215204,218 E 18TH ST 4TH FLOOR,NEW YORK,190017.0,1512701,460830780,620190,36061.0,218 E 18TH ST NEW YORK NY 10003-3605,DANCE SERVICE NEW YORK CITY INC,A62,32997.0,1546354,NY,218 E 18TH ST,10003-3605,10003.0,A62,Dance
1118,215218,104 E 126TH ST FL 2,NEW YORK,320240.0,844559,133853627,762042,36061.0,104 E 126TH ST NEW YORK NY 10035-1621,THE NATIONAL JAZZ MUSEUM IN HARLEM,A50,12270.0,879051,NY,104 E 126TH ST,10035-1621,10035.0,A50,Museums
1119,215219,61 E 4TH ST,NEW YORK,154969.0,397908,43767933,396831,36061.0,61 E 4TH ST NEW YORK NY 10003-8963,FOURTH ARTS BLOCK INC,A20,62870.0,475612,NY,61 E 4TH ST,10003-8963,10003.0,A20,Arts & Culture
1120,215248,1515 BROADWAY STE 20TH FLR,NEW YORK,404593.0,2685552,136089816,2795439,36061.0,1515 BROADWAY STE NEW YORK NY 10036-8901,VH1 SAVE THE MUSIC FOUNDATION,A68,0.0,2758874,NY,1515 BROADWAY STE,10036-8901,10036.0,A68,Music
1121,215268,1 WASHINGTON MEWS,NEW YORK,0.0,0,131917963,49950,36061.0,1 WASHINGTON MEWS NEW YORK NY 10003-6608,IRISH INSTITUTE INC,A23,0.0,56585,NY,1 WASHINGTON MEWS,10003-6608,10003.0,A23,Cultural & Ethnic Awareness
1122,215432,320 W 13TH ST,NEW YORK,328552.0,706753,237259446,976939,36061.0,320 W 13TH ST NEW YORK NY 10014-1200,WHITE COLUMNS INC,A26,0.0,913764,NY,320 W 13TH ST,10014-1200,10014.0,A26,Arts & Humanities Councils & Agencies
1123,216043,820 WEST END AVE,NEW YORK,0.0,19365,900781988,126537,36061.0,820 WEST END AVE NEW YORK NY 10025-5371,CLASSIC LYRIC ARTS INC,A25,106100.0,125465,NY,820 WEST END AVE,10025-5371,10025.0,A25,Arts Education
1124,216498,330 W 42ND ST FL 12,NEW YORK,477513.0,254392,331049070,1069613,36061.0,330 W 42ND ST NEW YORK NY 10036-6902,OUR TIME THEATRE COMPANY,A65,212233.0,1075020,NY,330 W 42ND ST,10036-6902,10036.0,A65,Theater
1125,216631,70 MULBERRY STREET 2ND FLOOR,NEW YORK,811687.0,2648831,112517055,3289510,36061.0,70 MULBERRY STREET NEW YORK NY 10013-4477,MUSEUM OF CHINESE IN THE AMERICA,A54,237290.0,2829910,NY,70 MULBERRY STREET,10013-4477,10013.0,A54,History Museums
1126,217194,802 BROADWAY,NEW YORK,0.0,37445,136190180,95894,36061.0,802 BROADWAY NEW YORK NY 10003-4804,CATHARINE LORILLARD WOLF ART CLUB INC,A51,40534.0,78057,NY,802 BROADWAY,10003-4804,10003.0,A51,Art Museums
1127,217266,20 JAY STREET,BROOKLYN,129302.0,302061,133480189,276707,36047.0,20 JAY STREET BROOKLYN NY 11201-8301,ASIAN AMERICAN ARTS ALLIANCE,A23,2024.0,282161,NY,20 JAY STREET,11201-8301,11201.0,A23,Cultural & Ethnic Awareness
1128,217306,6804 4TH AVE,BROOKLYN,0.0,800,113320663,6697,36047.0,6804 4TH AVE BROOKLYN NY 11220-5327,FEDERATION OF ASSOCIATED LACONIAN SOCIETIES LTD,A23,0.0,51389,NY,6804 4TH AVE,11220-5327,11220.0,A23,Cultural & Ethnic Awareness
1129,218579,2445 BATH AVE,BROOKLYN,0.0,18150,112579252,25747,36047.0,2445 BATH AVE BROOKLYN NY 11214-5327,RYAN REPERTORY COMPANY INC,A65,4000.0,22150,NY,2445 BATH AVE,11214-5327,11214.0,A65,Theater
1130,219211,875 SIXTH AVE STE 2303,NEW YORK,33704.0,48527,131790739,296136,36061.0,875 SIXTH AVE NEW YORK NY 10001-3507,MUSICIANS FOUNDATION INC,A68,0.0,245447,NY,875 SIXTH AVE,10001-3507,10001.0,A68,Music
1131,219311,484 W 43RD ST APT 37C,NEW YORK,0.0,172055,203563472,130946,36061.0,484 W 43RD ST NEW YORK NY 10036-6332,AMERICAN MODERN ENSEMBLE,A6C,13504.0,185993,NY,484 W 43RD ST,10036-6332,10036.0,A6C,Bands & Ensembles
1132,219667,232 E 11TH ST STE 1,NEW YORK,29500.0,214968,203735162,162539,36061.0,232 E 11TH ST NEW YORK NY 10003-7301,MUSEUM OF FOOD AND DRINK,A50,0.0,212219,NY,232 E 11TH ST,10003-7301,10003.0,A50,Museums
1133,219783,2ND FLR,NEW YORK,37400.0,337966,522143244,352109,36061.0,,VENETIAN HERITAGE INC,A40,0.0,339576,NY,,10022-0000,10022.0,A40,Visual Arts
1134,219833,217 W 147TH ST,NEW YORK,2285944.0,4161121,132890779,3814240,36061.0,217 W 147TH ST NEW YORK NY 10039-3427,NATIONAL DANCE INSTITUTE INC,A6E,661818.0,5056585,NY,217 W 147TH ST,10039-3427,10039.0,A6E,Performing Arts Schools
1135,220295,170 PARK ROW APT 12D,NEW YORK,37200.0,58535,133244944,134116,36061.0,170 PARK ROW NEW YORK NY 10038-1100,MUSIC FROM CHINA INC,A60,66880.0,134828,NY,170 PARK ROW,10038-1100,10038.0,A60,Performing Arts
1136,220662,630 9TH AVE STE 305,NEW YORK,574806.0,112217,133422660,806306,36061.0,630 9TH AVE NEW YORK NY 10036-4751,E N A C T INC,A65,578352.0,690650,NY,630 9TH AVE,10036-4751,10036.0,A65,Theater
1137,220753,13 8 GRAND STREET 5EF,NEW YORK,91882.0,177534,133912334,314446,36061.0,13 8 GRAND STREET NEW YORK NY 10013-3135,AUBIN PICTURES INC,A20,0.0,200217,NY,13 8 GRAND STREET,10013-3135,10013.0,A20,Arts & Culture
1138,221233,213 1/2 WEST 16TH STREET,NEW YORK,15934.0,3672,461005069,45869,36061.0,213 1/2 WEST 16TH STREET NEW YORK NY 10011-6021,NEW ACTING COMPANY INC,A65,44295.0,47967,NY,213 1/2 WEST 16TH STREET,10011-6021,10011.0,A65,Theater
1139,221907,125 BROAD ST FL 12,NEW YORK,0.0,0,300342739,50053,36061.0,125 BROAD ST NEW YORK NY 10004-2423,AMERICAN FRIENDS OF FORUM 2000 INC,A12,0.0,0,NY,125 BROAD ST,10004-2423,10004.0,A12,Fund Raising & Fund Distribution
1140,222758,54 WHITE ST,NEW YORK,111294.0,242426,133347764,279049,36061.0,54 WHITE ST NEW YORK NY 10013-3508,ARCHIVE OF CONTEMPORARY MUSIC,A68,6316.0,285216,NY,54 WHITE ST,10013-3508,10013.0,A68,Music
1141,223069,143 W 29TH ST FL 5,NEW YORK,298428.0,252097,30589266,740774,36061.0,143 W 29TH ST NEW YORK NY 10001-5150,KEIGWIN AND COMPANY INC,A62,457020.0,777918,NY,143 W 29TH ST,10001-5150,10001.0,A62,Dance
1142,223078,54 PEARL STREET,NEW YORK,257146.0,160746,135563011,783470,36061.0,54 PEARL STREET NEW YORK NY 10004-4300,SONS OF THE REVOLUTION IN THE STATE OF NEW YORK INC,A54,90443.0,714473,NY,54 PEARL STREET,10004-4300,10004.0,A54,History Museums
1143,223489,40 EXCHANGE PL STE 1206,NEW YORK,98435.0,230730,113403498,224356,36061.0,40 EXCHANGE PL NEW YORK NY 10005-2754,CONCERTS OF PRAYER GREATER NEW YORK,A68,174417.0,405147,NY,40 EXCHANGE PL,10005-2754,10005.0,A68,Music
1144,223785,140 2ND AVE STE 501,NEW YORK,0.0,58600,274457450,89015,36061.0,140 2ND AVE NEW YORK NY 10003-8385,SARAH MICHELSON INC,A62,55204.0,114977,NY,140 2ND AVE,10003-8385,10003.0,A62,Dance
1145,224266,40 W 57TH ST FL 20,NEW YORK,0.0,294740,550787027,219115,36061.0,40 W 57TH ST NEW YORK NY 10019-4001,NATIONAL JEWELRY INSTITUTE INC,A50,0.0,294740,NY,40 W 57TH ST,10019-4001,10019.0,A50,Museums
1146,224867,450 PARK AVE FL 3,NEW YORK,0.0,287864,200990561,155281,36061.0,450 PARK AVE NEW YORK NY 10022-2758,FALCONHEAD CHARITABLE FOUNDATION INC,A12,0.0,198857,NY,450 PARK AVE,10022-2758,10022.0,A12,Fund Raising & Fund Distribution
1147,225006,29 E 4TH ST,NEW YORK,139345.0,176941,237186077,391273,36061.0,29 E 4TH ST NEW YORK NY 10003-7003,OLD MERCHANTS HOUSE OF NEW YORK INC,A54,84191.0,423442,NY,29 E 4TH ST,10003-7003,10003.0,A54,History Museums
1148,225017,3025 WALLACE AVE,BRONX,0.0,95415,263517097,77379,36005.0,3025 WALLACE AVE BRONX NY 10467-8405,NGWA CULTURAL ORGANIZATION-NORTH AMERICA INC,A23,0.0,95415,NY,3025 WALLACE AVE,10467-8405,10467.0,A23,Cultural & Ethnic Awareness
1149,225312,1208 SURF AVE,BROOKLYN,108850.0,248581,133215645,1008649,36047.0,1208 SURF AVE BROOKLYN NY 11224-2816,CONEY ISLAND USA,A60,577922.0,996219,NY,1208 SURF AVE,11224-2816,11224.0,A60,Performing Arts
1150,225475,130 BROADWAY FL 11,NEW YORK,100000.0,460002,134185513,182370,36061.0,130 BROADWAY NEW YORK NY 10013-3328,RENOVATION IN MUSIC EDUCATION,A6E,3726.0,465647,NY,130 BROADWAY,10013-3328,10013.0,A6E,Performing Arts Schools
1151,226049,75 LIVINGSTON ST APT 10B,BROOKLYN,0.0,2250,264622921,2288,36047.0,75 LIVINGSTON ST BROOKLYN NY 11201-5051,CHASE BROCK EXPERIENCE INC,A62,0.0,2250,NY,75 LIVINGSTON ST,11201-5051,11201.0,A62,Dance
1152,226143,818 MAPLE ST,BROOKLYN,0.0,39843,113190985,38216,36047.0,818 MAPLE ST BROOKLYN NY 11203-1314,FAMILY RENAISSANCE INC,A26,0.0,39843,NY,818 MAPLE ST,11203-1314,11203.0,A26,Arts & Humanities Councils & Agencies
1153,226329,336 W 37TH ST RM 206,NEW YORK,0.0,190975,136208782,318194,36061.0,336 W 37TH ST NEW YORK NY 10018-4691,CAMERA CLUB OF NEW YORK INC,A40,25741.0,281142,NY,336 W 37TH ST,10018-4691,10018.0,A40,Visual Arts
1154,226579,520 8TH AVE,NEW YORK,378580.0,736888,133686664,834431,36061.0,520 8TH AVE NEW YORK NY 10018-6507,TECTONIC THEATER PROJECT INC,A65,247410.0,1004689,NY,520 8TH AVE,10018-6507,10018.0,A65,Theater
1155,226649,32 COURT STREET SUITE 807,BROOKLYN,264323.0,1511041,112561538,1617426,36047.0,32 COURT STREET BROOKLYN NY 11201-4421,SEASIDE SUMMER CONCERT SERIES INC,A60,0.0,1511048,NY,32 COURT STREET,11201-4421,11201.0,A60,Performing Arts
1156,226833,20 W 64TH ST APT 27H,NEW YORK,0.0,94880,133947644,123136,36061.0,20 W 64TH ST NEW YORK NY 10023-7136,THE LYRIC CHAMBER MUSIC SOCIETY OF NEW YORK INC,A6C,15375.0,110255,NY,20 W 64TH ST,10023-7136,10023.0,A6C,Bands & Ensembles
1157,226922,32 COURT STREET SUITE 807,BROOKLYN,115855.0,1191350,112638417,1292692,36047.0,32 COURT STREET BROOKLYN NY 11201-4421,MARTIN LUTHER KING JR CONCERT SERIES INC,A61,0.0,1191364,NY,32 COURT STREET,11201-4421,11201.0,A61,Performing Arts Centers
1158,228314,7522 13TH AVE,BROOKLYN,0.0,0,421582024,242013,36047.0,7522 13TH AVE BROOKLYN NY 11228-2410,ION THEATER,A65,256948.0,256948,NY,7522 13TH AVE,11228-2410,11228.0,A65,Theater
1159,229508,460 PARK AVE RM 410,NEW YORK,164710.0,96800,133679783,331456,36061.0,460 PARK AVE NEW YORK NY 10022-1846,KOREAN EDUCATIONAL INSTITUTE,A23,202208.0,340160,NY,460 PARK AVE,10022-1846,10022.0,A23,Cultural & Ethnic Awareness
1160,229593,91 CLAREMON AVE,NEW YORK,15584.0,386235,132614483,385230,36061.0,91 CLAREMON AVE NEW YORK NY 10027-0000,JAZZMOBILE INC,A68,46849.0,433147,NY,91 CLAREMON AVE,10027-0000,10027.0,A68,Music
1161,229692,17603 JAMAICA AVE,JAMAICA,12864.0,212550,112515828,295754,36081.0,17603 JAMAICA AVE JAMAICA NY 11432-5503,AFRICAN POETRY THEATRE INC,A23,123635.0,336185,NY,17603 JAMAICA AVE,11432-5503,11432.0,A23,Cultural & Ethnic Awareness
1162,229764,PO BOX 277,NEW YORK,0.0,50484,201965815,82234,36061.0,,CHELSEA OPERA INC,A6A,18180.0,70164,NY,,10113-0277,10113.0,A6A,Opera
1163,229781,520 8TH AVE RM 304,NEW YORK,136989.0,17301,133206848,274047,36061.0,520 8TH AVE NEW YORK NY 10018-8641,LABAN BARTENIEFF INSTITUTE OF MOVEMENT STUDIES INC,A6E,197082.0,218555,NY,520 8TH AVE,10018-8641,10018.0,A6E,Performing Arts Schools
1164,230165,233 NORMAN AVE STE 309,BROOKLYN,225922.0,173476,204485651,515021,36047.0,233 NORMAN AVE BROOKLYN NY 11222-6428,SO PERCUSSION INC,A68,366383.0,554584,NY,233 NORMAN AVE,11222-6428,11222.0,A68,Music
1165,230435,303 CLINTON ST,BROOKLYN,117121.0,209444,522143843,263282,36047.0,303 CLINTON ST BROOKLYN NY 11231-3701,BIG DANCE THEATER INC,A62,73056.0,282624,NY,303 CLINTON ST,11231-3701,11231.0,A62,Dance
1166,231867,283 LEXINGTON AVE,NEW YORK,0.0,89803,136169167,148623,36061.0,283 LEXINGTON AVE NEW YORK NY 10016-3540,RUSSIAN NOBILITY ASSOCIATION IN AMERICA INCORPORATED,A23,7549.0,66814,NY,283 LEXINGTON AVE,10016-3540,10016.0,A23,Cultural & Ethnic Awareness
1167,232040,55 WASHINGTON ST STE 312D,BROOKLYN,119250.0,94700,133852592,237452,36047.0,55 WASHINGTON ST BROOKLYN NY 11201-1179,BUILDERS ASSOCIATION INC,A65,122197.0,224462,NY,55 WASHINGTON ST,11201-1179,11201.0,A65,Theater
1168,232953,3237 VERNON BLVD,LONG IS CITY,1835562.0,934664,611472746,4566715,36081.0,3237 VERNON BLVD LONG IS CITY NY 11106-4926,ISAMU NOGUCHI FOUNDATION AND GARDEN MUSEUM,A51,170783.0,3622812,NY,3237 VERNON BLVD,11106-4926,11106.0,A51,Art Museums
1169,233205,250 W 50TH ST APT 17R,NEW YORK,55070.0,67000,132973920,118628,36061.0,250 W 50TH ST NEW YORK NY 10019-6721,THEATRE HALL OF FAME INC,A50,52300.0,119300,NY,250 W 50TH ST,10019-6721,10019.0,A50,Museums
1170,233364,36 BATTERY PL,NEW YORK,230608.0,631722,133857441,564740,36061.0,36 BATTERY PL NEW YORK NY 10280-1502,AUSCHWITZ JEWISH CENTER FOUNDATION INC,A54,0.0,763845,NY,36 BATTERY PL,10280-1502,10280.0,A54,History Museums
1171,234070,297 AVENUE X,BROOKLYN,29839.0,185469,112857556,529212,36047.0,297 AVENUE X BROOKLYN NY 11223-5933,SHOSTAKOVICH MUSIC SCHOOL,A6E,270925.0,456533,NY,297 AVENUE X,11223-5933,11223.0,A6E,Performing Arts Schools
1172,234616,63 4TH AVE,NEW YORK,0.0,632865,136165524,798391,36061.0,63 4TH AVE NEW YORK NY 10003-5202,UKRAINIAN STUDIES CHAIR FUND INC,A23,30.0,653814,NY,63 4TH AVE,10003-5202,10003.0,A23,Cultural & Ethnic Awareness
1173,234968,114 1ST PLACE NO G,BROOKLYN,0.0,600,237362771,1149,36047.0,114 1ST PLACE NO G BROOKLYN NY 11231-4614,INTERACTION ARTS INC,A26,0.0,600,NY,114 1ST PLACE NO G,11231-4614,11231.0,A26,Arts & Humanities Councils & Agencies
1174,235104,275 E 7TH ST APT 4,NEW YORK,0.0,0,61240889,142292,36061.0,275 E 7TH ST NEW YORK NY 10009-6025,THEATREMOVES INC,A65,142538.0,142538,NY,275 E 7TH ST,10009-6025,10009.0,A65,Theater
1175,235419,248 W 60TH ST,NEW YORK,234392.0,5485,203460356,1056132,36061.0,248 W 60TH ST NEW YORK NY 10023-7403,ELLISON BALLET FOUNDATION INC,A63,1258160.0,1264372,NY,248 W 60TH ST,10023-7403,10023.0,A63,Ballet
1176,235750,ONE BRYANT PARK,NEW YORK,383486.0,464233,133862422,938279,36061.0,ONE BRYANT PARK NEW YORK NY 10036-6728,CHASHAMA INC,A60,477403.0,941636,NY,ONE BRYANT PARK,10036-6728,10036.0,A60,Performing Arts
1177,236060,2090 ADAM CLAYTON POWELL JR BLVD ST,NEW YORK,178668.0,120557,300207085,634837,36061.0,2090 ADAM CLAYTON POWELL JR BLVD ST NEW YORK NY 10027-4990,ROMARE BEARDEN FOUNDATION INC,A51,0.0,186269,NY,2090 ADAM CLAYTON POWELL JR BLVD ST,10027-4990,10027.0,A51,Art Museums
1178,236416,2474 WESTCHESTER AVE,BRONX,16755.0,286345,133997265,281216,36005.0,2474 WESTCHESTER AVE BRONX NY 10461-3510,ARTHUR AVILES TYPICAL THEATRE,A65,37670.0,324015,NY,2474 WESTCHESTER AVE,10461-3510,10461.0,A65,Theater
1179,236738,332 BLEECKER ST STE G 36,NEW YORK,0.0,31549,133204608,30193,36061.0,332 BLEECKER ST NEW YORK NY 10014-2980,THEATRETWEED INC,A65,0.0,31549,NY,332 BLEECKER ST,10014-2980,10014.0,A65,Theater
1180,237879,529 W 121ST ST,NEW YORK,43935.0,125456,132975453,193164,36061.0,529 W 121ST ST NEW YORK NY 10027-5904,MUSIC BEFORE 1800 INC,A68,73665.0,205875,NY,529 W 121ST ST,10027-5904,10027.0,A68,Music
1181,237945,1995 BROADWAY FL 3,NEW YORK,950478.0,2121732,113372980,2536000,36061.0,1995 BROADWAY NEW YORK NY 10023-5882,YOUNG PEOPLES CHORUS OF NEW YORK CITY INC,A6B,562748.0,2779109,NY,1995 BROADWAY,10023-5882,10023.0,A6B,Singing & Choral Groups
1182,238029,PO BOX 606,NEW YORK,61941.0,177966,203869806,240355,36061.0,,HEART GALLERY NYC INC,A51,65851.0,243817,NY,,10028-0006,10028.0,A51,Art Museums
1183,238067,150 E 69TH ST APT 2N,NEW YORK,0.0,473274,510596166,344551,36061.0,150 E 69TH ST NEW YORK NY 10021-5722,US-CHINA CULTURAL INSTITUTE INC,A25,0.0,473360,NY,150 E 69TH ST,10021-5722,10021.0,A25,Arts Education
1184,238180,236 W 78TH ST APT 3,NEW YORK,0.0,36100,134138159,65375,36061.0,236 W 78TH ST NEW YORK NY 10024-6638,DRILLING COMPANY THEATRICAL PRODUCTIONS INC,A65,12850.0,65450,NY,236 W 78TH ST,10024-6638,10024.0,A65,Theater
1185,238319,350 FORT WASHINGTON AVE APT 3C,NEW YORK,130944.0,63319,263153404,321622,36061.0,350 FORT WASHINGTON AVE NEW YORK NY 10033-6817,JACK MUSIC INC,A68,269356.0,334520,NY,350 FORT WASHINGTON AVE,10033-6817,10033.0,A68,Music
1186,238401,99 WALL ST STE 1600,NEW YORK,0.0,60786,352178785,63031,36061.0,99 WALL ST NEW YORK NY 10005-4315,NEW STAGE THEATRE COMPANY INC,A65,2518.0,63304,NY,99 WALL ST,10005-4315,10005.0,A65,Theater
1187,238452,PO BOX 1537,NEW YORK,0.0,96951,131632509,218825,36061.0,,BIBLIOGRAPHICAL SOCIETY OF AMERICA,A03,0.0,274116,NY,,10021-0043,10021.0,A03,Professional Societies & Associations
1188,238889,441 LEXINGTON AVE,NEW YORK,58952650.0,53468628,383866410,144031278,36061.0,441 LEXINGTON AVE NEW YORK NY 10017-3910,ROYAL NATIONAL THEATRE,A65,99097350.0,153514278,NY,441 LEXINGTON AVE,10017-3910,10017.0,A65,Theater
1189,239494,325 WEST END AVENUE,NEW YORK,100904.0,90513,132725580,296893,36061.0,325 WEST END AVENUE NEW YORK NY 10023-8135,SHADOW BOX THEATRE INC,A65,176787.0,273404,NY,325 WEST END AVENUE,10023-8135,10023.0,A65,Theater
1190,239725,285 PROSPECT PL APT 4E,BROOKLYN,49750.0,0,270095012,84359,36047.0,285 PROSPECT PL BROOKLYN NY 11238-3915,JDUB MUSIC INC,A68,3000.0,3292,NY,285 PROSPECT PL,11238-3915,11238.0,A68,Music
